ID_Number	Year of catch	Catch date	Mass
1001260	1952	12.jul.52	12000
1001263	1952	13.jul.52	9400
1001264	1952	15.jul.52	9400
1001267	1952	15.jul.52	12000
1001265	1952	15.jul.52	12900
1001266	1952	15.jul.52	18100
1001268	1952	16.jul.52	7500
1001271	1952	16.jul.52	9300
1001269	1952	16.jul.52	12900
1001270	1952	16.jul.52	13800
1001272	1952	17.jul.52	8600
1001273	1952	18.jul.52	7500
1001276	1952	18.jul.52	11100
1001275	1952	18.jul.52	12000
1001274	1952	18.jul.52	21100
1001278	1952	19.jul.52	12000
1001277	1952	19.jul.52	12400
1001279	1952	21.jul.52	7700
1001280	1952	23.jul.52	11300
1001281	1952	23.jul.52	12700
1001282	1952	23.jul.52	17700
1001285	1952	24.jul.52	9100
1001284	1952	24.jul.52	13600
1001288	1952	25.jul.52	13600
1001290	1952	26.jul.52	11800
1001304	1952	01.aug.52	8600
1001305	1952	02.aug.52	12200
1001308	1953	21.jun.53	10900
1001307	1953	21.jun.53	11300
1001306	1953	21.jun.53	13600
1001309	1953	22.jun.53	10900
1001310	1953	22.jun.53	10900
1001311	1953	22.jun.53	11300
1001313	1953	23.jun.53	11300
1001314	1953	23.jun.53	11300
1001312	1953	23.jun.53	13600
1001316	1953	26.jun.53	14500
1001315	1953	26.jun.53	18600
1001317	1953	27.jun.53	1400
1001318	1953	27.jun.53	11300
1001319	1953	28.jun.53	14100
1001320	1953	29.jun.53	11800
1001321	1953	29.jun.53	15900
1001322	1953	30.jun.53	13200
1001324	1953	01.jul.53	6800
1001323	1953	01.jul.53	10000
1001325	1953	01.jul.53	16300
1001326	1953	03.jul.53	12200
1001327	1953	04.jul.53	10900
1001329	1953	06.jul.53	7700
1001328	1953	06.jul.53	13200
1001331	1953	08.jul.53	7700
1001330	1953	08.jul.53	12200
1001332	1953	09.jul.53	7300
1001333	1953	09.jul.53	14500
1001334	1953	10.jul.53	7300
1001336	1953	11.jul.53	7300
1001335	1953	11.jul.53	11800
1001338	1953	14.jul.53	9100
1001337	1953	14.jul.53	13600
1001340	1953	16.jul.53	10900
1001339	1953	16.jul.53	11300
1001342	1953	18.jul.53	12200
1001341	1953	18.jul.53	16300
1001343	1953	20.jul.53	6400
1001344	1953	20.jul.53	10900
1001345	1953	20.jul.53	11300
1001346	1953	27.jul.53	10900
1001347	1954	21.jun.54	12700
1001348	1954	21.jun.54	19100
1001349	1954	22.jun.54	9600
1001350	1954	22.jun.54	11800
1001353	1954	24.jun.54	9100
1001352	1954	24.jun.54	10900
1001354	1954	24.jun.54	13200
1001351	1954	24.jun.54	26300
1001355	1954	27.jun.54	7300
1001356	1954	27.jun.54	13200
1001358	1954	28.jun.54	9100
1001357	1954	28.jun.54	14500
1001359	1954	30.jun.54	12200
1001360	1954	30.jun.54	14500
1001365	1954	02.jul.54	6400
1001364	1954	02.jul.54	6800
1001363	1954	02.jul.54	7300
1001362	1954	02.jul.54	12700
1001361	1954	02.jul.54	15400
1001366	1954	03.jul.54	7300
1001367	1954	03.jul.54	7300
1001368	1954	04.jul.54	8200
1001369	1954	05.jul.54	8200
1001370	1954	06.jul.54	6400
1001371	1954	07.jul.54	1800
1001372	1954	08.jul.54	7700
1001374	1954	11.jul.54	2700
1001373	1954	11.jul.54	10400
1001376	1954	12.jul.54	2700
1001375	1954	12.jul.54	6400
1001377	1954	14.jul.54	8200
1001379	1954	15.jul.54	6000
1001380	1954	15.jul.54	8200
1001378	1954	15.jul.54	9100
1001381	1954	15.jul.54	10900
1001383	1954	16.jul.54	2700
1001382	1954	16.jul.54	10000
1001384	1954	17.jul.54	8600
1001385	1954	18.jul.54	10000
1001388	1954	20.jul.54	2900
1001389	1954	20.jul.54	6400
1001386	1954	20.jul.54	7500
1001387	1954	20.jul.54	7500
1001391	1954	21.jul.54	7300
1001392	1954	21.jul.54	8200
1001390	1954	21.jul.54	8600
1001393	1954	21.jul.54	19100
1001394	1954	22.jul.54	6000
1001396	1954	23.jul.54	1100
1001403	1954	23.jul.54	1400
1001399	1954	23.jul.54	6400
1001405	1954	25.jul.54	10000
1001413	1954	30.jul.54	1600
1001419	1954	31.jul.54	7300
1001421	1954	02.aug.54	1400
1001422	1954	02.aug.54	1400
1001423	1954	02.aug.54	1400
1001424	1954	02.aug.54	1400
1001425	1954	02.aug.54	1400
1001428	1954	03.aug.54	1400
1001430	1954	04.aug.54	1400
1001429	1954	04.aug.54	1800
1001431	1954	05.aug.54	13200
1001438	1954	11.aug.54	1400
1001437	1954	11.aug.54	3200
1001440	1954	12.aug.54	1500
1001441	1954	12.aug.54	1500
1001442	1954	12.aug.54	1500
1001443	1954	12.aug.54	1500
1001439	1954	12.aug.54	13200
1001446	1955	29.jun.55	11800
1001447	1955	30.jun.55	1400
1001448	1955	01.jul.55	1400
1001449	1955	02.jul.55	1400
1001450	1955	02.jul.55	1400
1001451	1955	02.jul.55	1400
1001454	1955	03.jul.55	4100
1001453	1955	03.jul.55	10400
1001452	1955	03.jul.55	11800
1001455	1955	04.jul.55	10400
1001456	1955	06.jul.55	18100
1001457	1955	07.jul.55	10400
1001459	1955	11.jul.55	6800
1001458	1955	11.jul.55	10400
1001460	1955	13.jul.55	6800
1001461	1955	16.jul.55	11300
1001463	1955	19.jul.55	10400
1001465	1955	20.jul.55	7700
1001464	1955	20.jul.55	16300
1001466	1955	21.jul.55	10400
1001467	1955	21.jul.55	14500
1001468	1955	22.jul.55	5000
1001472	1955	23.jul.55	6400
1001475	1955	23.jul.55	6400
1001476	1955	23.jul.55	6400
1001474	1955	23.jul.55	10000
1001473	1955	23.jul.55	11300
1001478	1955	25.jul.55	9100
1001477	1955	25.jul.55	11800
1001479	1955	26.jul.55	12200
1001484	1955	27.jul.55	9100
1001485	1955	28.jul.55	6000
1001486	1955	28.jul.55	17200
1001491	1955	29.jul.55	2700
1001487	1955	29.jul.55	5400
1001492	1955	29.jul.55	9600
1001494	1955	30.jul.55	9100
1001495	1955	30.jul.55	10400
1001496	1955	30.jul.55	13600
1001497	1956	25.jun.56	16300
1001498	1956	26.jun.56	5400
1001499	1956	27.jun.56	10900
1001500	1956	28.jun.56	12200
1001503	1956	02.jul.56	9600
1001502	1956	02.jul.56	11300
1001501	1956	02.jul.56	12200
1001507	1956	04.jul.56	6800
1001504	1956	04.jul.56	11300
1001505	1956	04.jul.56	11300
1001509	1956	07.jul.56	5400
1001508	1956	07.jul.56	19500
1001510	1956	08.jul.56	7700
1001511	1956	08.jul.56	10900
1001512	1956	09.jul.56	6800
1001516	1956	10.jul.56	10400
1001514	1956	10.jul.56	12200
1001515	1956	10.jul.56	12200
1001513	1956	10.jul.56	15000
1001518	1956	11.jul.56	6400
1001517	1956	11.jul.56	15000
1001519	1956	12.jul.56	10400
1001522	1956	14.jul.56	2300
1001521	1956	14.jul.56	10000
1001520	1956	14.jul.56	10900
1001523	1956	15.jul.56	6000
1001526	1956	16.jul.56	900
1001525	1956	16.jul.56	2300
1001524	1956	16.jul.56	8200
1001527	1956	18.jul.56	6800
1001528	1956	19.jul.56	2700
1001529	1956	19.jul.56	4100
1001530	1956	21.jul.56	1400
1001531	1956	21.jul.56	7300
1001532	1956	21.jul.56	10400
1001534	1956	22.jul.56	7300
1001533	1956	22.jul.56	13600
1001545	1956	26.jul.56	2700
1001567	1957	05.jul.57	5600
1001566	1957	05.jul.57	13600
1001568	1957	08.jul.57	6400
1001570	1957	09.jul.57	16300
1001571	1957	10.jul.57	2500
1001573	1957	11.jul.57	6000
1001572	1957	11.jul.57	6400
1001577	1957	12.jul.57	7300
1001574	1957	12.jul.57	8600
1001575	1957	12.jul.57	10000
1001576	1957	12.jul.57	16800
1001578	1957	13.jul.57	8200
1001579	1957	13.jul.57	11500
1001580	1957	13.jul.57	12200
1001585	1957	14.jul.57	2300
1001583	1957	14.jul.57	4500
1001581	1957	14.jul.57	6200
1001584	1957	14.jul.57	8600
1001586	1957	16.jul.57	10600
1001587	1957	17.jul.57	6400
1001590	1957	18.jul.57	6600
1001589	1957	18.jul.57	9100
1001588	1957	18.jul.57	11800
1001593	1957	20.jul.57	6800
1001591	1957	20.jul.57	12700
1001592	1957	20.jul.57	14300
1001597	1957	23.jul.57	10700
1001600	1957	24.jul.57	6400
1001599	1957	24.jul.57	12000
1001602	1957	25.jul.57	5400
1001603	1957	25.jul.57	6200
1001604	1957	25.jul.57	6300
1001608	1957	26.jul.57	1800
1001609	1957	26.jul.57	7700
1001611	1957	30.jul.57	9600
1001612	1957	01.aug.57	9400
1001613	1957	01.aug.57	15000
1001615	1957	02.aug.57	2300
1001614	1957	02.aug.57	9100
1001617	1957	03.aug.57	6400
1001618	1957	03.aug.57	6400
1001628	1957	13.aug.57	8600
1001629	1957	14.aug.57	6800
1001662	1966	10.jun.66	11300
1001663	1966	10.jun.66	11800
1001664	1966	11.jun.66	14500
1001665	1966	12.jun.66	13100
1001666	1966	13.jun.66	8000
1001667	1966	14.jun.66	9000
1001668	1966	15.jun.66	10000
1001669	1966	16.jun.66	11300
1001670	1966	16.jun.66	11700
1001671	1966	18.jun.66	11000
1001674	1966	19.jun.66	10400
1001675	1966	19.jun.66	10900
1001673	1966	19.jun.66	11300
1001672	1966	19.jun.66	14500
1001676	1966	20.jun.66	11300
1001677	1966	20.jun.66	17600
1001678	1966	21.jun.66	5000
1001679	1966	21.jun.66	9500
1001680	1966	23.jun.66	8200
1001682	1966	24.jun.66	12500
1001681	1966	24.jun.66	15500
1001683	1966	25.jun.66	3500
1001684	1966	27.jun.66	6800
1001685	1966	27.jun.66	10400
1001686	1966	28.jun.66	7300
1001688	1966	29.jun.66	7700
1001687	1966	29.jun.66	9900
1001689	1966	01.jul.66	7200
1001690	1966	01.jul.66	15400
1001691	1966	02.jul.66	10900
1001693	1966	05.jul.66	6300
1001694	1966	05.jul.66	10500
1001696	1966	06.jul.66	5000
1001695	1966	06.jul.66	10500
1001699	1966	07.jul.66	6300
1001701	1966	08.jul.66	5400
1001702	1966	08.jul.66	10500
1001703	1966	08.jul.66	10500
1001704	1966	10.jul.66	9500
1001705	1966	10.jul.66	11700
1001706	1966	11.jul.66	6500
1001707	1966	11.jul.66	6800
1001708	1966	13.jul.66	9900
1001720	1966	18.jul.66	9500
1001725	1966	19.jul.66	1300
1001728	1966	20.jul.66	9500
1001737	1966	21.jul.66	5600
1001752	1966	23.jul.66	1200
1001750	1966	23.jul.66	1800
1001749	1966	23.jul.66	3600
1001763	1966	24.jul.66	10000
1001795	1966	29.jul.66	1500
1001796	1966	29.jul.66	1500
1001798	1966	29.jul.66	1500
1001797	1966	29.jul.66	5700
1001802	1966	30.jul.66	1500
1001810	1966	31.jul.66	1500
1001809	1966	31.jul.66	1700
1001817	1966	02.aug.66	1500
1001820	1966	02.aug.66	11300
1001832	1966	04.aug.66	1200
1001831	1966	04.aug.66	1400
1001833	1966	04.aug.66	1500
1001837	1966	05.aug.66	1500
1001838	1966	05.aug.66	1600
1001846	1966	07.aug.66	1500
1001850	1966	08.aug.66	1500
1001855	1966	09.aug.66	7000
1001857	1966	09.aug.66	7300
1001856	1966	09.aug.66	8000
1001858	1966	10.aug.66	18200
1001859	1966	12.aug.66	8100
1001861	1966	13.aug.66	8000
1001860	1966	13.aug.66	8200
1001862	1966	17.aug.66	11000
1001863	1966	20.aug.66	6000
1001864	1966	20.aug.66	6500
1001866	1966	21.aug.66	5600
1001865	1966	21.aug.66	9000
1001868	1966	22.aug.66	5500
1001867	1966	22.aug.66	8300
1001870	1966	23.aug.66	4000
1001872	1967	03.jun.67	7500
1001873	1967	16.jun.67	11400
1001874	1967	17.jun.67	14500
1001875	1967	20.jun.67	10900
1001876	1967	21.jun.67	9700
1001878	1967	23.jun.67	9500
1001879	1967	23.jun.67	9900
1001881	1967	23.jun.67	10400
1001880	1967	23.jun.67	10500
1001877	1967	23.jun.67	12500
1001883	1967	24.jun.67	14200
1001882	1967	24.jun.67	14300
1001886	1967	26.jun.67	9100
1001885	1967	26.jun.67	9500
1001887	1967	26.jun.67	10100
1001884	1967	26.jun.67	14500
1001888	1967	27.jun.67	10200
1001889	1967	28.jun.67	13000
1001892	1967	29.jun.67	6000
1001890	1967	29.jun.67	8700
1001893	1967	29.jun.67	11100
1001891	1967	29.jun.67	13200
1001898	1967	01.jul.67	7000
1001896	1967	01.jul.67	8300
1001894	1967	01.jul.67	11100
1001899	1967	01.jul.67	12500
1001895	1967	01.jul.67	13600
1001900	1967	02.jul.67	11300
1001901	1967	03.jul.67	10000
1001903	1967	03.jul.67	11200
1001902	1967	03.jul.67	12800
1001904	1967	05.jul.67	11300
1001906	1967	05.jul.67	12300
1001905	1967	05.jul.67	12500
1001907	1967	05.jul.67	14300
1001908	1967	06.jul.67	13300
1001909	1967	07.jul.67	9300
1001910	1967	07.jul.67	10200
1001911	1967	09.jul.67	12500
1001912	1967	10.jul.67	7600
1001916	1967	11.jul.67	5100
1001914	1967	11.jul.67	9700
1001915	1967	11.jul.67	11900
1001913	1967	11.jul.67	12700
1001919	1967	13.jul.67	6600
1001917	1967	13.jul.67	8300
1001918	1967	13.jul.67	9900
1001921	1967	13.jul.67	12000
1001920	1967	13.jul.67	14900
1001924	1967	14.jul.67	6100
1001923	1967	14.jul.67	6400
1001922	1967	14.jul.67	13400
1001925	1967	15.jul.67	10200
1001926	1967	15.jul.67	12800
1001927	1967	17.jul.67	7900
1001928	1967	17.jul.67	15500
1001932	1967	19.jul.67	5900
1001929	1967	19.jul.67	6600
1001931	1967	19.jul.67	10300
1001930	1967	19.jul.67	18700
1001933	1967	20.jul.67	6200
1001935	1967	21.jul.67	1000
1001937	1967	21.jul.67	8100
1001936	1967	21.jul.67	10100
1001939	1967	22.jul.67	9600
1001940	1967	22.jul.67	11500
1001943	1967	23.jul.67	1500
1001945	1967	23.jul.67	6000
1001955	1967	25.jul.67	1000
1001950	1967	25.jul.67	1500
1001954	1967	25.jul.67	1800
1001959	1967	26.jul.67	1000
1001960	1967	26.jul.67	1500
1001958	1967	26.jul.67	1800
1001956	1967	26.jul.67	7200
1001957	1967	26.jul.67	9700
1001963	1967	27.jul.67	1200
1001962	1967	27.jul.67	7800
1001965	1967	28.jul.67	2000
1001968	1967	29.jul.67	1500
1001969	1967	29.jul.67	12300
1001979	1967	31.jul.67	1500
1001981	1967	01.aug.67	1000
1001980	1967	01.aug.67	1800
1001987	1967	02.aug.67	1500
1001986	1967	02.aug.67	1900
1001985	1967	02.aug.67	2300
1001992	1967	03.aug.67	7400
1001997	1967	04.aug.67	1500
1001995	1967	04.aug.67	8800
1001996	1967	04.aug.67	10000
1002001	1967	05.aug.67	7400
1002009	1967	06.aug.67	1000
1002010	1967	07.aug.67	1500
1002018	1967	08.aug.67	1300
1002022	1967	08.aug.67	1500
1002017	1967	08.aug.67	1700
1002032	1967	09.aug.67	1500
1002033	1967	12.aug.67	1300
1002034	1967	12.aug.67	1300
1002035	1967	12.aug.67	1400
1002036	1967	13.aug.67	1500
1002037	1967	13.aug.67	1500
1002038	1967	13.aug.67	8200
1002040	1967	15.aug.67	1300
1002041	1967	15.aug.67	1300
1002042	1967	15.aug.67	1400
1002039	1967	15.aug.67	12500
1002049	1967	19.aug.67	7000
1002045	1967	19.aug.67	9000
1002050	1968	18.jun.68	9900
1002052	1968	24.jun.68	12100
1002051	1968	24.jun.68	14500
1002053	1968	25.jun.68	7500
1002056	1968	26.jun.68	6800
1002055	1968	26.jun.68	7700
1002054	1968	26.jun.68	10700
1002057	1968	27.jun.68	13600
1002058	1968	28.jun.68	5900
1002059	1968	28.jun.68	7500
1002060	1968	28.jun.68	12600
1002062	1968	01.jul.68	5200
1002061	1968	01.jul.68	6200
1002063	1968	04.jul.68	2400
1002064	1968	05.jul.68	2000
1002065	1968	05.jul.68	10100
1002066	1968	06.jul.68	1400
1002069	1968	06.jul.68	1600
1002071	1968	06.jul.68	6000
1002067	1968	06.jul.68	11700
1002073	1968	07.jul.68	6200
1002072	1968	07.jul.68	11700
1002075	1968	08.jul.68	10900
1002074	1968	08.jul.68	11000
1002076	1968	08.jul.68	12200
1002079	1968	09.jul.68	5000
1002078	1968	09.jul.68	8600
1002077	1968	09.jul.68	8700
1002082	1968	10.jul.68	5800
1002080	1968	10.jul.68	6300
1002085	1968	11.jul.68	5500
1002083	1968	11.jul.68	6000
1002084	1968	11.jul.68	14100
1002088	1968	12.jul.68	1900
1002087	1968	12.jul.68	7000
1002086	1968	12.jul.68	11100
1002089	1968	12.jul.68	12900
1002090	1968	13.jul.68	1700
1002091	1968	13.jul.68	1700
1002092	1968	13.jul.68	2000
1002093	1968	14.jul.68	1200
1002095	1968	15.jul.68	1000
1002094	1968	15.jul.68	6200
1002100	1968	16.jul.68	1000
1002098	1968	16.jul.68	1200
1002099	1968	16.jul.68	1500
1002104	1968	17.jul.68	1000
1002101	1968	17.jul.68	1500
1002110	1968	18.jul.68	1200
1002111	1968	18.jul.68	1200
1002112	1968	18.jul.68	7000
1002115	1968	20.jul.68	8000
1002121	1968	21.jul.68	1500
1002122	1968	21.jul.68	1500
1002120	1968	21.jul.68	7500
1002126	1968	22.jul.68	2000
1002130	1968	23.jul.68	1600
1002129	1968	23.jul.68	6500
1002135	1968	24.jul.68	2900
1002134	1968	24.jul.68	9200
1002145	1968	25.jul.68	1300
1002144	1968	25.jul.68	2400
1002143	1968	25.jul.68	4500
1002142	1968	25.jul.68	5400
1002148	1968	25.jul.68	7200
1002155	1968	26.jul.68	2800
1002170	1968	27.jul.68	1300
1002166	1968	27.jul.68	1500
1002178	1968	28.jul.68	1200
1002173	1968	28.jul.68	1400
1002174	1968	28.jul.68	1400
1002210	1968	30.jul.68	2500
1002208	1968	30.jul.68	6700
1002209	1968	30.jul.68	19500
1002224	1968	01.aug.68	1200
1002223	1968	01.aug.68	1300
1002221	1968	01.aug.68	1600
1002222	1968	01.aug.68	1900
1002220	1968	01.aug.68	3200
1002230	1968	01.aug.68	6100
1002219	1968	01.aug.68	8300
1002240	1968	02.aug.68	1000
1002236	1968	02.aug.68	1300
1002235	1968	02.aug.68	2900
1002245	1968	03.aug.68	1200
1002252	1968	03.aug.68	2000
1002251	1968	03.aug.68	2800
1002263	1968	05.aug.68	1200
1002276	1968	06.aug.68	1200
1002290	1968	07.aug.68	1300
1002304	1968	09.aug.68	1200
1002317	1968	12.aug.68	1200
1002318	1968	12.aug.68	2000
1002319	1968	12.aug.68	2000
1002324	1968	13.aug.68	1700
1002328	1968	14.aug.68	1800
1002330	1968	14.aug.68	1800
1002329	1968	14.aug.68	5800
1002333	1968	16.aug.68	1500
1002334	1968	16.aug.68	1500
1002338	1968	17.aug.68	1500
1002339	1968	17.aug.68	1500
1002336	1968	17.aug.68	2500
1002337	1968	17.aug.68	2500
1002340	1968	18.aug.68	1700
1002341	1968	18.aug.68	1800
1002342	1968	19.aug.68	2000
1002349	1968	19.aug.68	2000
1002350	1968	20.aug.68	11500
1002351	1968	20.aug.68	15800
1002376	1968	22.aug.68	1500
1002377	1968	23.aug.68	1500
1002378	1968	24.aug.68	2000
1002381	1968	25.aug.68	1500
1002382	1968	26.aug.68	1500
1002383	1968	27.aug.68	1500
1002384	1968	28.aug.68	1500
1002385	1968	29.aug.68	1500
1002387	1969	01.jul.69	2200
1002389	1969	03.jul.69	2900
1002390	1969	03.jul.69	4600
1002391	1969	05.jul.69	2100
1002393	1969	05.jul.69	6600
1002394	1969	07.jul.69	7700
1002396	1969	09.jul.69	2100
1002395	1969	09.jul.69	2600
1002408	1969	13.jul.69	1300
1002416	1969	14.jul.69	6000
1002422	1969	15.jul.69	1500
1002417	1969	15.jul.69	1800
1002439	1969	17.jul.69	900
1002451	1969	17.jul.69	1500
1002440	1969	17.jul.69	1800
1002447	1969	17.jul.69	2000
1002438	1969	17.jul.69	7300
1002470	1969	18.jul.69	1500
1002461	1969	18.jul.69	3000
1002471	1969	18.jul.69	3000
1002485	1969	19.jul.69	1000
1002494	1969	19.jul.69	1200
1002495	1969	19.jul.69	1200
1002488	1969	19.jul.69	1300
1002498	1969	20.jul.69	7000
1002506	1969	21.jul.69	1000
1002509	1969	21.jul.69	1500
1002504	1969	21.jul.69	1700
1002505	1969	21.jul.69	1700
1002507	1969	21.jul.69	1900
1002515	1969	22.jul.69	1700
1002524	1969	23.jul.69	1300
1002522	1969	23.jul.69	1600
1002523	1969	23.jul.69	3000
1002537	1969	24.jul.69	10300
1002553	1969	25.jul.69	2300
1002557	1969	25.jul.69	3500
1002554	1969	25.jul.69	8300
1002555	1969	25.jul.69	16100
1002582	1969	26.jul.69	1000
1002589	1969	27.jul.69	1200
1002590	1969	27.jul.69	1600
1002591	1969	27.jul.69	1800
1002593	1969	27.jul.69	2600
1002596	1969	27.jul.69	5500
1002607	1969	28.jul.69	1100
1002614	1969	28.jul.69	1400
1002606	1969	28.jul.69	1900
1002631	1969	29.jul.69	1200
1002633	1969	29.jul.69	1200
1002626	1969	29.jul.69	1400
1002630	1969	29.jul.69	1400
1002629	1969	29.jul.69	1500
1002632	1969	29.jul.69	1500
1002627	1969	29.jul.69	1700
1002634	1969	29.jul.69	9200
1002635	1969	30.jul.69	1000
1002645	1969	30.jul.69	1500
1002636	1969	30.jul.69	2000
1002637	1969	30.jul.69	2400
1002650	1969	31.jul.69	1000
1002653	1969	31.jul.69	1200
1002649	1969	31.jul.69	1400
1002651	1969	31.jul.69	1400
1002654	1969	31.jul.69	1500
1002648	1969	31.jul.69	1600
1002652	1969	31.jul.69	1600
1002655	1969	31.jul.69	2000
1002661	1969	01.aug.69	2000
1002679	1969	02.aug.69	1100
1002675	1969	02.aug.69	1200
1002677	1969	02.aug.69	1400
1002680	1969	02.aug.69	1600
1002676	1969	02.aug.69	3300
1002678	1969	02.aug.69	8900
1002686	1969	04.aug.69	1200
1002690	1969	05.aug.69	1300
1002693	1969	06.aug.69	2000
1002697	1969	07.aug.69	1300
1002703	1969	08.aug.69	1100
1002702	1969	08.aug.69	1300
1002701	1969	08.aug.69	1500
1002709	1969	09.aug.69	3000
1002707	1969	09.aug.69	3200
1002708	1969	09.aug.69	6000
1002706	1969	09.aug.69	6100
1002713	1969	10.aug.69	700
1002720	1969	11.aug.69	1200
1002721	1969	11.aug.69	1300
1002722	1969	11.aug.69	1300
1002725	1969	12.aug.69	1200
1002726	1969	12.aug.69	1300
1002731	1969	13.aug.69	1200
1002732	1969	13.aug.69	1200
1002733	1969	13.aug.69	1300
1002736	1969	14.aug.69	1200
1002737	1969	14.aug.69	1300
1002738	1969	14.aug.69	1300
1002741	1969	14.aug.69	1500
1002742	1969	15.aug.69	1200
1002743	1969	15.aug.69	1200
1002744	1969	15.aug.69	1200
1002747	1969	16.aug.69	1300
1002750	1969	17.aug.69	1200
1002751	1969	17.aug.69	1200
1002756	1969	18.aug.69	1200
1002754	1969	18.aug.69	1400
1002755	1969	18.aug.69	1400
1002759	1969	19.aug.69	1300
1002763	1969	20.aug.69	1300
1002764	1969	20.aug.69	1300
1002765	1969	20.aug.69	1300
1002766	1969	20.aug.69	1400
1002767	1969	20.aug.69	1400
1002762	1969	20.aug.69	7000
1002771	1969	21.aug.69	6000
1002778	1969	22.aug.69	1000
1002779	1969	22.aug.69	1100
1002777	1969	22.aug.69	1200
1002774	1969	22.aug.69	2000
1002775	1969	22.aug.69	2000
1002776	1969	22.aug.69	2000
1002783	1969	23.aug.69	1000
1002782	1969	23.aug.69	1200
1002786	1969	24.aug.69	1000
1002787	1969	24.aug.69	1100
1002785	1969	24.aug.69	1200
1002789	1969	24.aug.69	9200
1002799	1969	25.aug.69	1000
1002791	1969	25.aug.69	1200
1002792	1969	25.aug.69	1200
1002793	1969	25.aug.69	1200
1002794	1969	25.aug.69	1200
1002795	1969	25.aug.69	1200
1002796	1969	25.aug.69	1200
1002797	1969	25.aug.69	1200
1002798	1969	25.aug.69	1400
1002802	1969	26.aug.69	1000
1002803	1969	26.aug.69	1100
1002801	1969	26.aug.69	1500
1002806	1969	27.aug.69	1500
1002808	1969	27.aug.69	2000
1002807	1969	27.aug.69	2500
1002810	1969	28.aug.69	1100
1002809	1969	28.aug.69	1500
1002811	1969	28.aug.69	7000
1002813	1969	29.aug.69	7000
1002815	1969	30.aug.69	1600
1002816	1969	30.aug.69	4000
1002817	1969	30.aug.69	7000
1002818	1969	31.aug.69	12000
1002820	1970	12.jun.70	8700
1002822	1970	18.jun.70	9400
1002821	1970	18.jun.70	9600
1002823	1970	22.jun.70	5500
1002824	1970	28.jun.70	2300
1002825	1970	30.jun.70	7700
1002826	1970	01.jul.70	4500
1002828	1970	01.jul.70	5700
1002829	1970	01.jul.70	7800
1002830	1970	02.jul.70	9700
1002831	1970	04.jul.70	6100
1002832	1970	04.jul.70	8700
1002834	1970	06.jul.70	13000
1002837	1970	08.jul.70	11300
1002839	1970	10.jul.70	5000
1002840	1970	12.jul.70	8600
1002843	1970	16.jul.70	4600
1002844	1970	16.jul.70	4900
1002845	1970	16.jul.70	7000
1002842	1970	16.jul.70	8500
1002846	1970	17.jul.70	1200
1002847	1970	17.jul.70	5200
1002863	1970	19.jul.70	1700
1002868	1970	19.jul.70	7700
1002864	1970	19.jul.70	9800
1002899	1970	20.jul.70	1400
1002903	1970	20.jul.70	1400
1002888	1970	20.jul.70	1500
1002891	1970	20.jul.70	2100
1002892	1970	20.jul.70	2300
1002890	1970	20.jul.70	5200
1002906	1970	20.jul.70	5700
1002901	1970	20.jul.70	6200
1002900	1970	20.jul.70	9000
1002907	1970	21.jul.70	2000
1002910	1970	21.jul.70	2000
1002909	1970	21.jul.70	6700
1002931	1970	22.jul.70	6700
1002963	1970	24.jul.70	1200
1002955	1970	24.jul.70	1400
1002972	1970	25.jul.70	1500
1002991	1970	26.jul.70	1100
